"fudder-lourdes","http://fudder.de/artikel/2015/11/11/kraeuterhexe-schenkt-einer-unbekannten-in-freiburg-eine-lourdes-wurzel-die-gibt-ihr-dafuer-800-euro/"
"faz-foto-fischer-2","http://www.faz.net/aktuell/politik/inland/fischer-im-recht-der-richter-mit-den-dicken-silikonbruesten-14364561/thomas-fischer-ist-14364579.html"
"fudder-mp","https://fudder.de/lieber-herr-kretschmann-sie-verharmlosen-die-situation-von-uns-studis"
"faz-lederjacke","http://www.faz.net/aktuell/stil/mode-design/heiko-maas-traegt-eine-lederjacke-und-wird-auf-twitter-zum-meme-15876919.html"
"fr-boehmermann-streeck","https://www.fr.de/panorama/corona-jan-boehmermann-hendrik-streeck-virologe-twitter-astrazeneca-impfstoff-coronavirus-impfungen-covid-19-news-90243883.html"
"welt-fluechtlinge-palmer","http://www.welt.de/politik/deutschland/article156969128/Unsere-grosszuegige-Hilfe-wurde-missbraucht.html"
"waz-kutte","http://www.derwesten.de/meinung/die-symbolkraft-der-kutte-id10868337.html"
"weg-horzon","https://www.arte.tv/de/videos/045089-000-A/from-sketch-3-rafael-horzon-alias-torstrassenmagnat-alias-moebeltycoon/"
"welt-gefaehrder","http://investigativ.welt.de/2015/11/22/was-ist-ein-gefaehrder/"
"welt-fischer-wedel","https://www.welt.de/politik/deutschland/article230470433/Fall-Wedel-Opfer-Anwalt-erstattet-Strafanzeige-gegen-Thomas-Fischer.html"
"welt-hayali","https://www.welt.de/vermischtes/article182898332/Vergewaltigung-in-Freiburg-Dunja-Hayali-befuerwortet-schnellere-Abschiebungen-von-Straftaetern.html"
"wiki-wundertuete","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Wundert%C3%BCte_1972.jpg/800px-Wundert%C3%BCte_1972.jpg"
"wsws-baberowski","https://www.wsws.org/de/articles/2019/04/12/babe-a12.html"
"welt-perelman","http://www.welt.de/geschichte/article117427879/Die-wahnhafte-Welt-des-russischen-Rechen-Genies.html"
"welt-maenner-pruegeln","http://www.welt.de/wissenschaft/article155506306/Deutsche-Maenner-koennen-sich-nicht-mehr-pruegeln.html"
"welt-nervenkitzel","http://www.welt.de/reise/nah/article13609353/Transit-durch-die-DDR-Nervenkitzel-vor-der-Reise.html"
"weihnachtsmann-weitwurf","http://www.kleinepause.net/kleines-spiel-weihnachtsmann-weitwurf"
"wiki-edit","https://pbs.twimg.com/media/EkD6TV_XgAAHRaI?format=jpg&name=small"
"welt-palmer-interview","http://www.welt.de/politik/deutschland/article151896463/Kein-idealisiertes-Bild-von-Fluechtlingen-zeichnen.html"
"welt-brinkmann","https://www.welt.de/politik/deutschland/article227900565/Corona-Was-uns-praesentiert-wird-ist-eine-intellektuelle-Beleidigung.html"
"welt-gribkowsky-haftentlassung","http://www.welt.de/wirtschaft/article151911370/Ex-Banker-Gribkowsky-kommt-vorzeitig-frei.html"
"welt-mp-beliebt","https://www.welt.de/politik/deutschland/article196865019/Winfrid-Kretschmann-bleibt-beliebtester-Ministerpraesident.html"
"welt-palmer-zuspruch","http://www.welt.de/politik/deutschland/article148300942/Gruener-Palmer-bekommt-so-viel-Zuspruch-wie-noch-nie.html"
"wetzels-kurzfassung","https://www.bka.de/SharedDocs/Downloads/DE/Publikationen/ForumKI/ForumKI2015/kiforum2015WetzelsKurzfassung.html"
"weisburd-rational-choice","https://www.zeit.de/zeit-verbrechen/2018/01/kriminologe-david-weisburd-berlin-kottbusser-tor-kriminalitaet"
"welt-maas-aktiv","http://www.welt.de/politik/deutschland/article157941170/Gruene-werfen-Justizminister-Maas-Hyperaktivitaet-vor.html"
"wissdienst-verdeckte-ermittler","https://www.bundestag.de/resource/blob/405706/1c10a1bf1f47b6ae0b01d7f65860ae56/WD-3-292-15-pdf-data.pdf"
"welt-islam","https://www.welt.de/debatte/kommentare/article220023588/Politischer-Islam-Auch-Islamismus-kann-zur-Demokratie-gehoeren.html"
"infranken-fake-news","http://www.infranken.de/ueberregional/Fake-News-Was-verbirgt-sich-tatsaechlich-hinter-dem-Begriff;art55462,2629894"
"ilias-jugend-2021","https://ilias.uni-freiburg.de/goto.php?target=crs_2129848&client_id=unifreiburg"
"itm-journalismus","https://www.itm.nrw/lehre/zusatzausbildungen/journalismus/"
"ilias-krimi1-2021","https://ilias.uni-freiburg.de/goto.php?target=crs_2123978&client_id=unifreiburg"
"ilias-uebung-fuer-fortgeschrittene-sose-20","https://ilias.uni-freiburg.de/goto.php?target=crs_1472340&client_id=unifreiburg"
"internet-ende","https://claudiamerx.de/mx_index.html"
"ilias-online-klausurenkurs","https://ilias.uni-freiburg.de/goto.php?target=crs_1488749&client_id=unifreiburg"
"interview-wolf","http://painkiller-network.com/RemsZeitung/2020/KW02/20200110_REMS.pdf"
"abschaffung-219a","http://www.sueddeutsche.de/panorama/paragraf-a-wie-die-debatte-um-abtreibung-die-stimmung-aufheizt-1.3798353"
"ag-strafrecht-at-bach","https://ilias.uni-freiburg.de/goto.php?target=crs_1774834&client_id=unifreiburg"
"abgeordnetenwatch-wiederaufnahme","https://www.abgeordnetenwatch.de/sites/abgeordnetenwatch.de/files/petitionplus-stpo-umfrageergebnisse-infratest-2016-04-08.pdf"
"aerzteblatt-corona","https://www.aerzteblatt.de/nachrichten/111246/Intensivmediziner-in-Bergamo-Coronavirus-ist-das-Ebolavirus-der-Reichen"
"anwaltverein-stellungnahme","https://anwaltverein.de/de/newsroom/sn-21-16-gesetz-zur-verbesserung-des-schutzes-gegen-nachstellungen?file=files/anwaltverein.de/downloads/newsroom/stellungnahmen/2016/DAV-SN%2021%2016%20Verbesserung%20des%20Schutzes%20gegen%20Nachstellungen12-01-b%20009-018%28P000076981%29.pdf"
"ard-bahn-ticket","https://www.tagesschau.de/inland/deutsche-bahn-ticketverkauf-101.html"
"aktuelles-fakultaet","https://www.jura.uni-freiburg.de/de/mitteilungen/aktuelles"
"anwaltverein-nachstellung","https://strafrecht-online.org/stuff/DAV-Stellungnahme-Nachstellung.pdf"
"agblatt-palmer-ract","http://www.tagblatt.de/Nachrichten/Tuebinger-OB-raeumt-koerperlichen-Einsatz-beim-Ract-ein-bestreitet-aber-Schlaege-291984.html"
"aerzteblatt--corona","https://www.aerzteblatt.de/nachrichten/111246/Intensivmediziner-in-Bergamo-Coronavirus-ist-das-Ebolavirus-der-Reichen"
"andrea-titz-style","http://www.abendzeitung-muenchen.de/media.media.4a15e38e-eb21-4c47-a1bf-627d1da0bfdb.normalized.jpeg"
"augstein-außenpolitik","http://www.spiegel.de/politik/deutschland/heiko-maas-deutsche-aussenpolitik-und-saudi-arabien-kolumne-a-1234467.html"
"ard-themenwoche","http://www.ard.de/home/themenwoche/ARD_Themenwoche_2018___Gerechtigkeit/4954764/index.html"
"abgeordnetenwatch-stpo","https://www.abgeordnetenwatch.de/sites/abgeordnetenwatch.de/files/petitionplus-stpo-umfrageergebnisse-infratest-2016-04-08.pdf"
"dlf-pfeiffer-koeln","http://www.deutschlandfunk.de/uebergriffe-von-koeln-kein-polizei-sondern-ein.694.de.html?dram:article_id=341688"
"df-cicero","https://www.deutschlandfunkkultur.de/glosse-zum-intellektuellen-ranking-des-cicero-hundert-ist.2165.de.html?dram:article_id=439789"
"dlf-whistle","https://www.deutschlandfunk.de/denunziantentum-in-corona-zeiten-seltsame-mentalitaet.720.de.html?dram:article_id=474468"
"df-whistle","https://www.deutschlandfunk.de/denunziantentum-in-corona-zeiten-seltsame-mentalitaet.720.de.html?dram:article_id=474468"
"doc.Antwort","https://strafrecht-online.org/stuff/Antwort.doc"
"dlf-heimat","http://www.deutschlandfunkkultur.de/meine-heimat-deine-heimat.1001.de.html?dram:article_id=258671"
"doc.Suedafrika","https://strafrecht-online.org/stuff/Suedafrika.doc"
"dresden-mensa","https://www.studentenwerk-dresden.de/mensen/details-mensologie.html#aktionen"
"dradio-strafe","http://ondemand-mp3.dradio.de/file/dradio/2016/04/19/drk_20160419_1737_24b191eb.mp3"
"da-gloria-martins-bart","http://p5.focus.de/img/fotos/crop6596770/801378991-cfreecrop_21_9-w1280-h720-otx0_y32-q75-p5/dagloria-martins.jpg"
"dnn-senior","http://www.dnn.de/Nachrichten/Politik/TU-Dresden-trennt-sich-von-Politikprofessor-und-CDU-Berater-Patzelt"
"doc.bullshit_bingo","https://strafrecht-online.org/stuff/bullshit_bingo.doc"
"domradio-cicero","https://www.domradio.de/themen/%C3%B6kumene/2019-01-30/wo-ratzinger-marx-das-nachsehen-gibt-zwoelf-theologen-im-intellektuellen-ranking-des-cicero"
"dnn-fanfaren","http://www.dnn.de/Dresden/Lokales/Fanfaren-zum-Abschied-Letzte-Lehrveranstaltung-von-Politikprofessor-Patzelt"
"dlf-pfeiffer","http://www.deutschlandfunk.de/studie-zu-fluechtlingskriminalitaet-wir-muessen-alles-tun.694.de.html?dram:article_id=407358"
"dpa-foto","http://image2-cdn.n24.de/image/7490392/3/large16x9/w4c/boris-palmer_620x349.jpg"
"dpa-palmer-foto","http://image2-cdn.n24.de/image/7490392/3/large16x9/w4c/boris-palmer_620x349.jpg"
"doc.Pressemitteilung-aktuell","https://strafrecht-online.org/stuff/Pressemitteilung-aktuell.doc"
"djv-gedeck","https://www.djv.de/startseite/service/news-kalender/detail/article/keine-gedeck-interviews.html"
"dlf-checkliste","https://www.deutschlandfunkkultur.de/facebook-posting-von-deutschlandfunk-kultur-ist-das.1008.de.html?dram:article_id=453699"
"dhv-ranking-2020","https://www.hochschulverband.de/fileadmin/redaktion/download/pdf/presse/ranking-dhv_2020.pdf"
"df-pferd","https://www.deutschlandfunkkultur.de/david-grossman-kommt-ein-pferd-in-die-bar-blick-in-die.1270.de.html?dram:article_id=344209"
"Funke-Fell","http://www.manager-magazin.de/koepfe/hypo-real-estate-georg-funke-und-markus-fell-kommen-davon-a-1170603.html"
"Funke-Einstellung","http://www.zeit.de/wirtschaft/unternehmen/2017-09/hypo-real-estate-georg-funke-prozess-eingestellt-strafzahlung"
"Fischer-Maas","http://www.zeit.de/2017/39/heiko-maas-justizminister-legislaturperiode-wuerdigung/komplettansicht"
"Finanzkrise-Aufarbeitung","http://www.nachdenkseiten.de/?p=40396"
"sz-unterschlagung","https://sz.de/dpa.urn-newsml-dpa-com-20090101-210322-99-927469"
"sz-ackermann-christkindlmarkt","http://www.sueddeutsche.de/wirtschaft/deutsche-bank-prozess-christkindlmarkt-statt-verhandlungstag-1.2760949"
"spon-alkohol-studium","http://www.spiegel.de/lebenundlernen/uni/verblueffender-effekt-wer-bier-trinkt-bricht-seltener-das-studium-ab-a-1161904.html"
"sz-kudamm-raser","http://www.sueddeutsche.de/panorama/illegale-autorennen-russisches-roulette-auf-dem-kudamm-1.3153470"
"schlueterhofgespraeche","https://www.dhm.de/fileadmin/medien/relaunch/AUDIO/Schlueterhofgespraeche_01.10.2014_1.mp3"
"sport1-hoeness","http://www.sport1.de/fussball/bundesliga/2017/05/nrw-justizminister-kritisiert-uli-hoeness"
"spon-fuchs-gans","http://www.spiegel.de/panorama/gesellschaft/limburger-glockenspiel-fuchs-du-hast-die-gans-gestohlen-darf-wieder-gespielt-werden-a-1142988.html"
"spon-bp-ordnung","http://www.spiegel.de/politik/deutschland/boris-palmer-als-ordnungshueter-das-gruene-maennchen-kolumne-a-1240481.html"
"sz-venezuela-diplomatie","https://www.sueddeutsche.de/politik/venezuela-machtkampf-juan-guaid-europa-1.4312589"
"spon-prantl-ethik","https://www.spiegel.de/politik/deutschland/vosskuhle-portraet-der-sz-heribert-prantl-und-die-ethikwaechter-a-847807.html"
"sz-hoeness-haftentlassung","http://www.sueddeutsche.de/panorama/hoeness-hoeness-haftentlassung-ist-ein-fatales-signal-1.2822710"
"sz-beten","http://www.sueddeutsche.de/kultur/oeffentliches-beten-so-geh-in-dein-kaemmerlein-1.2699166"
"spon-freiheit","https://www.spiegel.de/kultur/ferdinand-von-schirachs-vorschlag-ueber-neue-grundrechte-wind-der-freiheit-gastkommentar-a-9379c29f-87fe-4b43-8db8-5ece7b2d6810"
"spon-stokowski","http://www.spiegel.de/kultur/gesellschaft/stokowski-zu-sexualstrafrecht-was-heisst-nein-a-1101339.html"
"sz-gehalt","https://www.sueddeutsche.de/wirtschaft/forschung-gehalt-karriere-fachkraeftemangel-1.4439840"
"sz-trennung","https://www.sueddeutsche.de/politik/polizei-geheimdienst-sicherheit-1.4396276"
"sz-sexualdelikte-reform","http://www.sueddeutsche.de/panorama/fall-susanna-f-was-die-statistik-sagt-1.4007771"
"sz-murswiek-afd","https://www.sueddeutsche.de/politik/afd-dietrich-murswiek-verfassungsschutz-1.4196405"
"sts-dna-analyse","https://stsfreiburg.wordpress.com/2016/12/08/offener-brief-zu-dna-analysen-in-der-forensik/"
"spon-wechsel","https://www.spiegel.de/panorama/bildung/bundesnotbremse-doch-kein-wechselunterricht-an-der-uni-a-1bc69c30-c692-49ed-afa1-79409dd27704"
"sz-meinhof","https://strafrecht-online.org/archiv/2019/8/28/in-bester-ordnung/"
"spon-abinoten","https://www.spiegel.de/panorama/bildung/bessere-abi-noten-trotz-corona-unerwartete-konzentrations-und-lerneffekte-a-18391c49-0789-4135-aded-df6caab00ad4 https://strafrecht-online.org/"
"sz-npd-prantl","http://www.sueddeutsche.de/politik/bundesverfassungsgericht-das-npd-urteil-ist-bedauerlich-falsch-1.3336328"
"sportbuzzer-hanning","http://www.sportbuzzer.de/artikel/handball-wm-bob-hanning-pullover-versace-reaktionen-kritik/"
"stern-bp-gespraech","http://www.stern.de/politik/deutschland/tuebinger-oberbuergermeister-boris-palmer-ueber-koeln-und-pegida-6642654.html"
"sz-alte-schule","https://projekte.sueddeutsche.de/artikel/politik/schule-in-deutschland-e441514/?reduced=true"
"sz-spon","https://www.sueddeutsche.de/medien/spiegel-online-zusammenlegung-1.4746865"
"spon-fischer-ende","https://www.spiegel.de/panorama/justiz/kolumne-von-thomas-fischer-das-ende-ist-nahe-a-9663ad0c-ebe3-4742-8dae-893ef92759a2"
"sta-statistik-2018","https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/staatsanwaltschaften-2100260187004.pdf?__blob=publicationFile"
"sz-schroeder-oezil","https://www.sueddeutsche.de/politik/schroeder-maas-oezil-1.4068652"
"spon-fischer-folter","https://www.spiegel.de/panorama/justiz/ferdinand-von-schirach-feinde-gegen-die-zeit-in-der-ard-folterkunde-einmal-anders-a-04d86cc9-486d-44e6-b383-2db04fc149b7"
"sz-iq-gymnasium","http://www.sueddeutsche.de/bildung/schule-ueber-die-schulwahl-sollte-der-iq-entscheiden-1.3501572"
"spon-abstimmung-schmidt","http://www.spiegel.de/kultur/gesellschaft/harald-schmidt-soll-er-zurueckkehren-stimmen-sie-ab-a-1146774.html"
"sz-vorratsdaten","http://www.sueddeutsche.de/digital/freiheit-versus-sicherheit-was-sie-ueber-die-vorratsdatenspeicherung-wissen-sollten-1.2438333"
"spon-schmidt-ergebnis","http://www.spiegel.de/kultur/gesellschaft/harald-schmidt-arbeitet-fuer-spiegel-daily-a-1147366.html"
"sz-trojaner-verfassungsschutz","https://www.sueddeutsche.de/digital/staatstrojaner-verfassungsschutz-quellen-tkue-1.5088187"
"suedkurier-palmer-anzug","http://www.suedkurier.de/nachrichten/baden-wuerttemberg/Boris-Palmer-traegt-haesslichsten-Anzug-der-Welt-fuer-den-Klimaschutz;art417930,8377949"
"spon-coiffeur-hollande","http://www.spiegel.de/politik/ausland/fran-ois-hollande-frankreichs-praesident-beschaeftigt-friseur-fuer-monatlich-9-895-euro-a-1102736.html"
"spon-maschmeyer-com-ex","http://www.spiegel.de/wirtschaft/soziales/carsten-maschmeyer-vor-cum-ex-untersuchungsausschuss-hilfloser-loewe-a-1123018.html"
"spon-sicherheitspaket","http://www.spiegel.de/politik/deutschland/wie-heiko-maas-und-thomas-de-maiziere-fuer-mehr-sicherheit-sorgen-wollen-a-1129439.html"
"spon-uslar","http://www.spiegel.de/kultur/literatur/kult-interviewer-moritz-von-uslar-die-kurzatmigkeit-der-fragen-a-301281.html"
"sz-haenel-urteil","https://www.sueddeutsche.de/panorama/abtreibung-haenel-gericht-1.4720303"
"sz-trump-briefing","http://sz-magazin.sueddeutsche.de/texte/anzeigen/46183/1/1"
"spon-justizministerium","https://www.spiegel.de/panorama/justiz/justizministerium-prueft-nachtraegliche-verurteilung-freigesprochener-moerder-a-1296693.html"
"srf-sport-spielzeit","http://www.srf.ch/radio-srf-3/aktuell/netto-spielzeit-so-viel-sport-sehen-wir-wirklich"
"spon-pks-2017","http://www.spiegel.de/panorama/justiz/kriminalstatistik-zahl-der-straftaten-2017-deutlich-gesunken-a-1206707.html"
"spon-super-seehofer","http://www.spiegel.de/netzwelt/web/horst-seehofer-und-das-super-innenministerium-ueberwachung-im-grossen-stil-a-1195814.html"
"spon-fischer-privilegien","https://www.spiegel.de/panorama/justiz/corona-impfungen-es-geht-nicht-um-privilegien-a-ecd68437-5b88-4094-bdbc-be2f26e833d4"
